run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,description,weights,w_energy,w_delay,w_aoi,w_qoe,w_fairness
12,20260712,RDHO,1.0049666815168865,0.7299666815168864,0.275,3.2049666815168862,69.50081870160744,1.8209559006129503,2.205268513219111,0.34466776489334816,0.9574822509866657,0.725,4.215258530000028,9112,1.010851931450866,0.005885249933979431,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
13,20260713,RDHO,0.9607705318126762,0.6691038651460096,0.29166666666666663,3.2941038651460093,53.2927316992754,1.4261065950067364,1.7009005501611458,0.346074425953296,0.9409214398177375,0.7083333333333334,4.221704847999945,9112,0.9711515240754722,0.010380992262795985,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
14,20260714,RDHO,0.9639078412830329,0.6889078412830328,0.275,3.163907841283033,60.20100222794192,1.7070428684523258,2.0514811908159736,0.35877014487855685,0.9479917949376182,0.725,4.101756656999896,9112,0.9720282583423944,0.008120417059361507,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
15,20260715,RDHO,0.9808397291627312,0.7225063958293979,0.2583333333333333,3.0475063958293975,83.28005225549805,1.628740774585258,1.9830933248842093,0.3337101269665576,0.9482707639245901,0.7416666666666667,4.193254286999945,9112,0.9925205870649526,0.011680857902221398,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
16,20260716,RDHO,1.0268886420650147,0.7518886420650147,0.275,3.2268886420650147,94.97332491183373,1.5425889068194123,1.8627956402905794,0.3174876250999191,0.9559976768012697,0.725,4.2255688010000085,9112,1.0408384000236548,0.013949757958640063,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
17,20260717,RDHO,1.0600093938469413,0.7683427271802746,0.29166666666666663,3.3933427271802743,63.150957293378134,1.812117342938791,2.1357046314935806,0.32277748202334244,0.9444355761125781,0.7083333333333334,4.24128460299994,9112,1.0651135269312264,0.005104133084285145,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
18,20260718,RDHO,0.9834009359803296,0.7084009359803296,0.275,3.1834009359803295,76.30187403845578,1.6757648834626173,2.0035657247411023,0.3297984393407256,0.9577018369223149,0.725,4.621522454999877,9112,0.9931701615947779,0.009769225614448263,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
19,20260719,RDHO,1.0068250710438664,0.7234917377105331,0.2833333333333333,3.273491737710533,63.33239693210793,1.6739929807933849,1.9973734473137608,0.33873279162236947,0.9091110944422849,0.7166666666666667,4.362610993000089,9112,1.0263921982147806,0.019567127170914134,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
20,20260720,RDHO,0.9409489409486517,0.7159489409486517,0.22499999999999998,2.740948940948652,97.47303157717072,1.524073087140335,1.858496083409801,0.3375967260417,0.9032618989204223,0.775,4.1777094040000975,9112,0.9599118772073408,0.018962936258689167,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
21,20260721,RDHO,1.0493473417936494,0.766014008460316,0.2833333333333333,3.316014008460316,77.36742144914002,1.5068479043172067,1.8405331861051206,0.33758008643308396,0.9596836543012335,0.7166666666666667,4.1342924549999225,9112,1.0665439129679317,0.017196571174282305,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
22,20260722,RDHO,1.1194110213165267,0.7944110213165267,0.32499999999999996,3.7194110213165263,76.00355254933561,1.7908631315845125,2.1141238950040853,0.29940522671367803,0.9310488840623001,0.675,4.2406201839999085,9112,1.1299768403813224,0.0105658190647957,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
23,20260723,RDHO,1.2601811684895865,0.8351811684895863,0.42500000000000004,4.660181168489586,77.54588903936407,1.753152174615566,2.0304595565437884,0.2948064313138504,0.9464938354970842,0.575,4.194734063999931,9112,1.2661805718800119,0.005999403390425373,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
24,20260724,RDHO,0.9629248361650024,0.704591502831669,0.2583333333333333,3.0295915028316687,57.03930748636971,1.711765779199407,2.0285372321088593,0.3543848862648709,0.9059153465893464,0.7416666666666667,4.298570611000059,9112,0.9734182682119545,0.010493432046952189,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
25,20260725,RDHO,1.0597037195114236,0.7597037195114236,0.30000000000000004,3.459703719511424,105.80903727127304,1.569777884108493,1.8780873567111533,0.33510565262749514,0.9446025262164466,0.7,4.407161336999934,9112,1.0851424608266798,0.02543874131525614,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
26,20260726,RDHO,1.0934468098567756,0.801780143190109,0.29166666666666663,3.4267801431901086,81.47030503688774,1.4742252800248121,1.742612178824484,0.32024364479713274,0.9140795098763024,0.7083333333333334,4.847097817999838,9112,1.108484422788222,0.015037612931446454,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
27,20260727,RDHO,1.0880105928754977,0.8046772595421644,0.2833333333333333,3.3546772595421643,75.67219748722779,1.7916015920756336,2.1446374746589756,0.31464173261381523,0.9064150450812022,0.7166666666666667,4.323595571999931,9112,1.1197162740317048,0.03170568115620709,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
28,20260728,RDHO,1.0158702126683101,0.7658702126683101,0.25,3.01587021266831,84.6814157052449,1.636397389055714,1.9454426220935843,0.32127752490001027,0.9381659549896804,0.75,4.304425114999958,9112,1.047176460639088,0.03130624797077797,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
29,20260729,RDHO,1.1902212028686954,0.8152212028686954,0.375,4.190221202868695,67.36003001790368,1.404657090831297,1.6349312256076136,0.3109498876326261,0.9085153051890255,0.625,4.3275690860000395,9112,1.2105225060815799,0.02030130321288448,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
30,20260730,RDHO,0.9391205591803651,0.6807872258470318,0.2583333333333333,3.0057872258470315,70.81564149621752,1.5978784810149886,1.902613934347156,0.34476956462378183,0.9421840464394945,0.7416666666666667,4.215460910000047,9112,0.9439930564473771,0.004872497267011999,objective_weight,S3,Energy-delay priority,"(0.250, 0.250, 0.200, 0.150, 0.150)",0.25,0.25,0.2,0.15,0.15
1,20260701,RDHO,0.9316769758231632,0.5983436424898299,0.33333333333333337,3.59834364248983,104.45835975789436,1.6158464314767493,1.9237880275089854,0.32356985052607323,0.9448706275309429,0.6666666666666666,4.184683709999945,9112,0.9430401723373585,0.011363196514195262,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
2,20260702,RDHO,1.0126892884904457,0.671022621823779,0.3416666666666667,3.746022621823779,77.56767660736244,2.058467242900909,2.3973487674524403,0.30511561935858333,0.90532079290938,0.6583333333333333,4.192692423999915,9112,1.021448855011489,0.008759566521043372,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
3,20260703,RDHO,0.7451763057216051,0.5201763057216051,0.22499999999999998,2.545176305721605,70.89173932017702,1.533808298719253,1.8912762494750002,0.349299590888713,0.9406528419970696,0.775,4.321866828999873,9112,0.7539329848529133,0.008756679131308176,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
4,20260704,RDHO,0.8830381828902188,0.5747048495568855,0.30833333333333335,3.3497048495568857,78.18651902427041,1.666456261107502,1.989060925419221,0.3415577198886604,0.924816444496892,0.6916666666666667,4.217611804000171,9112,0.8875366651596063,0.004498482269387427,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
5,20260705,RDHO,0.9360598531810643,0.627726519847731,0.30833333333333335,3.4027265198477314,108.54916363511524,1.9388561997709755,2.2596592504309365,0.2961346966711325,0.9663544992429366,0.6916666666666667,4.134433656000056,9112,0.9399217117319418,0.003861858550877506,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
6,20260706,RDHO,0.8065804849177273,0.548247151584394,0.2583333333333333,2.8732471515843936,94.4548956864909,1.411672275604761,1.7138881167743398,0.32624414149263725,0.941162271903575,0.7416666666666667,4.238537611000083,9112,0.8267099645105384,0.020129479592811084,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
7,20260707,RDHO,0.8275138930917789,0.5525138930917789,0.275,3.027513893091779,78.7703630292595,1.3180986611327155,1.6370818806626501,0.3377280466889674,0.9439798553827747,0.725,4.247149166999861,9112,0.8456962741646931,0.018182381072914144,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
8,20260708,RDHO,0.8728936141772675,0.5728936141772675,0.30000000000000004,3.2728936141772675,67.2788542537054,1.7208355770872763,2.0103437019576234,0.32997234620624677,0.9489542530798352,0.7,4.209971962000054,9112,0.8887573181216477,0.015863703944380192,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
9,20260709,RDHO,1.0178725851909538,0.6595392518576205,0.3583333333333333,3.8845392518576203,135.76004102007897,1.8195672075270017,2.128743530625594,0.28229623122228986,0.9385191530797768,0.6416666666666667,4.210219320000078,9112,1.0419838894077356,0.02411130421678176,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
10,20260710,RDHO,0.8406835912256917,0.574016924559025,0.2666666666666667,2.9740169245590256,78.79953394022583,1.9644887801901956,2.337717414204319,0.33241547720725284,0.9558161770852384,0.7333333333333333,4.17601806499988,9112,0.857357164970306,0.016673573744614312,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
11,20260711,RDHO,0.9621950856659521,0.5955284189992854,0.3666666666666667,3.8955284189992856,103.29700544733102,1.7457600971754537,2.0576719884925025,0.31342288407756624,0.9751070475863164,0.6333333333333333,4.875310009000032,9112,0.9790473082632575,0.016852222597305344,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
12,20260712,RDHO,0.8214611987151095,0.5631278653817762,0.2583333333333333,2.888127865381776,81.96313794851574,1.7801815690230112,2.1644941816291716,0.34398260369647005,0.9550603248712617,0.7416666666666667,4.532977617999904,9112,0.8330971594880691,0.011635960772959586,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
13,20260713,RDHO,0.8179576959491908,0.5262910292825241,0.29166666666666663,3.1512910292825236,59.07674162713864,1.383994415724062,1.6587883708784716,0.34555977695753065,0.9474226309153072,0.7083333333333334,4.208502433999911,9112,0.8292103219962066,0.011252626047015823,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
14,20260714,RDHO,0.8050833461040502,0.5300833461040502,0.275,3.0050833461040503,66.99019159352851,1.6410617501394864,1.9855000725031342,0.35939562819101784,0.9480918453778446,0.725,4.140130474999978,9112,0.8107417375164081,0.00565839141235791,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
15,20260715,RDHO,0.806631887478942,0.556631887478942,0.25,2.806631887478942,88.78153407370527,1.643639201918641,1.9979917522175925,0.33673295227732725,0.9526502063959799,0.75,4.225676927999984,9112,0.8224727483338077,0.01584086085486569,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
16,20260716,RDHO,0.8424838628422009,0.5674838628422009,0.275,3.042483862842201,102.27214326327814,1.4962351620676066,1.8164418955387738,0.3179741227068186,0.9560166782201202,0.725,4.187092976999793,9112,0.8585830138042095,0.016099150962008646,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
17,20260717,RDHO,0.8748950760770944,0.5832284094104278,0.29166666666666663,3.2082284094104274,65.18981562824297,1.8348574925864825,2.158444781141272,0.32134550031945086,0.9539038189159437,0.7083333333333334,4.2418446070000755,9112,0.878439911861312,0.0035448357842176037,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
18,20260718,RDHO,0.8172196507181793,0.5422196507181792,0.275,3.017219650718179,93.36493701611184,1.5424516324616397,1.8702524737401247,0.33096439026054325,0.9623573201782104,0.725,4.330616332999853,9112,0.8297172580903832,0.012497607372203956,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
19,20260719,RDHO,0.8466435516853101,0.5633102183519768,0.2833333333333333,3.1133102183519767,72.20265636568533,1.6181354730104853,1.9415159395308614,0.3389918843266351,0.9135139343548582,0.7166666666666667,4.483303299999989,9112,0.8724547492029899,0.025811197517679796,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
20,20260720,RDHO,0.7797599421365408,0.5547599421365408,0.22499999999999998,2.5797599421365405,106.46366695520902,1.4641800971847079,1.7986030934541737,0.33856628620777407,0.9049942064020354,0.775,4.200004172000263,9112,0.7990424271333391,0.0192824849967983,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
21,20260721,RDHO,0.8514230209522443,0.568089687618911,0.2833333333333333,3.1180896876189106,85.42254437341255,1.447238247982042,1.780923529769956,0.3336478368967799,0.9599958979355502,0.7166666666666667,4.163042062000386,9112,0.8706796693335137,0.019256648381269392,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
22,20260722,RDHO,0.9236918182826509,0.6070251516159842,0.31666666666666665,3.457025151615984,85.52015249699025,1.75652235980439,2.079783123223963,0.296405649587648,0.938447333248144,0.6833333333333333,4.317722253999818,9112,0.9446630905914748,0.020971272308823896,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
23,20260723,RDHO,1.0261449702337737,0.6261449702337737,0.4,4.226144970233774,94.70527954883121,1.7113063318727506,1.9886137138009734,0.2972833897084525,0.9536463072440644,0.6,4.275182791000134,9112,1.041727766487496,0.015582796253722275,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
24,20260724,RDHO,0.7920697386197555,0.5504030719530888,0.2416666666666667,2.725403071953089,82.28295167924612,1.6048053580991788,1.9215768110086309,0.3557257363499355,0.9316974831763272,0.7583333333333333,4.339181782999731,9112,0.8010430097972927,0.008973271177537212,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
25,20260725,RDHO,0.876107218428478,0.5844405517618114,0.29166666666666663,3.209440551761811,128.35958711189784,1.545507567017991,1.8538170396206515,0.32841879955453096,0.94377285009018,0.7083333333333334,4.762923529000091,9112,0.8914557324103383,0.015348513981860212,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
26,20260726,RDHO,0.8909152663322036,0.599248599665537,0.29166666666666663,3.2242485996655366,94.91690389747362,1.3940023462778965,1.6623892450775686,0.3194982078601054,0.922032876774111,0.7083333333333334,4.757305107999855,9112,0.910331023957041,0.019415757624837382,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
27,20260727,RDHO,0.8831453504918626,0.6164786838251959,0.2666666666666667,3.0164786838251962,73.65892187788208,1.8104313992343173,2.163467281817659,0.31796106330062646,0.9288171661398262,0.7333333333333333,4.427854196000226,9112,0.9066356917199522,0.023490341228089573,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
28,20260728,RDHO,0.83898418099943,0.58898418099943,0.25,2.83898418099943,78.92286280941582,1.7794209529420109,2.0884661859798808,0.3220826789446929,0.94000047958586,0.75,4.316842987999735,9112,0.8522708308050961,0.013286649805666184,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
29,20260729,RDHO,0.9798777825649448,0.6215444492316116,0.3583333333333333,3.846544449231611,83.01369985905575,1.3607979892635114,1.5910721240398282,0.3146879699897983,0.9190576701044209,0.6416666666666667,4.326154103000135,9112,1.0002100846759179,0.020332302110973033,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
30,20260730,RDHO,0.7940243479342027,0.5356910146008694,0.2583333333333333,2.860691014600869,80.74960643497904,1.5236395208306337,1.8283749741628008,0.34570381858139043,0.9468373895015363,0.7416666666666667,4.220293800000036,9112,0.7980530654350015,0.004028717500798806,objective_weight,S4,QoE-fairness priority,"(0.100, 0.100, 0.150, 0.325, 0.325)",0.1,0.1,0.15,0.325,0.325
1,20260701,RDHO,1.1137200659365933,0.7720533992699266,0.3416666666666667,3.8470533992699267,112.42041122342359,1.5747882135751567,1.8827298096073926,0.3240667880633962,0.9465062130919959,0.6583333333333333,4.116896979000103,9112,1.126690322234559,0.012970256297965665,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
2,20260702,RDHO,1.2365974762031604,0.8782641428698271,0.3583333333333333,4.103264142869826,90.7401047327921,1.9339378889432737,2.2728194134948048,0.30601966297667194,0.897105417793942,0.6416666666666667,4.1311431220001396,9112,1.2487443682674568,0.012146892064296422,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
3,20260703,RDHO,0.8770945598037746,0.6437612264704413,0.23333333333333328,2.7437612264704407,81.05538147741979,1.45719650458952,1.814664455345267,0.34896913810829355,0.9416440082304836,0.7666666666666667,4.219811775999915,9112,0.8835756104839197,0.006481050680145151,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
4,20260704,RDHO,1.04948473017997,0.7328180635133034,0.31666666666666665,3.582818063513303,84.8445194525693,1.5925828477556159,1.9151875120673345,0.34207175936667067,0.9194979639314036,0.6833333333333333,4.381910531000358,9112,1.0545003762229948,0.005015646043024846,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
5,20260705,RDHO,1.1250727029277048,0.8167393695943713,0.30833333333333335,3.5917393695943716,121.08658783637688,1.8045940342221605,2.1253970848821213,0.29732298684240377,0.9581745190380252,0.6916666666666667,4.151817791999747,9112,1.1512557284497351,0.026183025522030334,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
6,20260706,RDHO,0.9392701747580092,0.6809368414246759,0.2583333333333333,3.005936841424676,97.99893440239778,1.3715422960725356,1.6737581372421144,0.329068891146077,0.9349698827876156,0.7416666666666667,4.272170824999648,9112,0.9522187795599331,0.012948604801923835,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
7,20260707,RDHO,0.9814954184965818,0.7064954184965818,0.275,3.181495418496582,85.3470459055132,1.2853607531163174,1.6043439726462516,0.3379541041095469,0.9454733320392015,0.725,4.281627664000098,9112,0.9908686880883457,0.009373269591763878,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
8,20260708,RDHO,1.0343438500407045,0.7260105167073712,0.30833333333333335,3.5010105167073715,78.93742885281306,1.5869303590995298,1.8764384839698771,0.3292794683786129,0.9494084662419991,0.6916666666666667,4.309051678999822,9112,1.042019423686039,0.007675573645334444,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
9,20260709,RDHO,1.221775088273763,0.8467750882737629,0.375,4.221775088273763,146.34752737742699,1.7654107037899984,2.0745870268885906,0.28078050982885394,0.9356936668333563,0.625,4.186056987000029,9112,1.2367546304014034,0.01497954212764041,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
10,20260710,RDHO,1.0214573773454587,0.7464573773454588,0.275,3.221457377345459,89.74401864445517,1.8295218632436872,2.2027504972578105,0.33281393716789676,0.9513558897188834,0.725,4.597932141000001,9112,1.0298839465960887,0.008426569250630012,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
11,20260711,RDHO,1.1488000623778518,0.7821333957111851,0.3666666666666667,4.082133395711185,107.12818856482842,1.699339488671513,2.0112513799885616,0.31301401103581317,0.9752269532215063,0.6333333333333333,4.6675919730000714,9112,1.1736655570851244,0.024865494707272617,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
12,20260712,RDHO,0.9865603230009293,0.7198936563342626,0.2666666666666667,3.1198936563342627,96.33329010017003,1.6895865314818543,2.0738991440880152,0.34093212186870253,0.9536902782652336,0.7333333333333333,4.518686035999963,9112,0.9981139561140784,0.011553633113149053,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
13,20260713,RDHO,0.962625645691724,0.6542923123583907,0.30833333333333335,3.429292312358391,71.7899805700165,1.3183325757250284,1.5931265308794378,0.3438023524714024,0.945908025079375,0.6916666666666667,4.200356361000104,9112,0.9666717262435099,0.004046080551785902,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
14,20260714,RDHO,0.9609646066182683,0.6859646066182683,0.275,3.1609646066182684,70.42801407814615,1.6580845705846798,2.0025228929483276,0.3571459891392975,0.9461412401283869,0.725,4.142964641000162,9112,0.9654343769007828,0.004469770282514496,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
15,20260715,RDHO,0.9505232041192789,0.6838565374526122,0.2666666666666667,3.0838565374526126,106.07024576825086,1.4833006979237953,1.8376532482227468,0.33375978487702795,0.9469218061860862,0.7333333333333333,4.188369852000051,9112,0.9613987030640263,0.010875498944747375,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
16,20260716,RDHO,1.0063050316955269,0.7146383650288602,0.29166666666666663,3.33963836502886,108.37794585676481,1.4571692820632836,1.7773760155344511,0.3172651088945769,0.954406415271616,0.7083333333333334,4.303265677999661,9112,1.0210445898412481,0.014739558145721254,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
17,20260717,RDHO,1.046893423418255,0.7552267567515883,0.29166666666666663,3.380226756751588,73.15476533144044,1.7352904247113243,2.0588777132661145,0.32085777681500477,0.9443453689007173,0.7083333333333334,4.248551452999891,9112,1.0556246595690753,0.008731236150820276,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
18,20260718,RDHO,0.9566557860847528,0.6733224527514194,0.2833333333333333,3.223322452751419,103.19265623409103,1.4495649343746808,1.7773657756531658,0.332963481143662,0.9627369142519254,0.7166666666666667,4.250516635000167,9112,0.963871549931472,0.007215763846719181,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
19,20260719,RDHO,1.0015771856234226,0.6932438522900893,0.30833333333333335,3.46824385229009,86.72927837111686,1.4424886635438317,1.7658691300642075,0.3376063216001352,0.9085294582009961,0.6916666666666667,4.492106626999885,9112,1.013986114666866,0.012408929043443484,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
20,20260720,RDHO,0.9089205984290711,0.6755872650957379,0.23333333333333328,2.7755872650957376,119.50593172446403,1.3507387497216772,1.685161745991143,0.33831974686808647,0.9058880921346734,0.7666666666666667,4.257870980999996,9112,0.9142817792444897,0.005361180815418587,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
21,20260721,RDHO,1.0023425718524195,0.7106759051857529,0.29166666666666663,3.3356759051857523,99.06746854697352,1.3343092877984233,1.667994569586337,0.3360776624022911,0.9619952928665274,0.7083333333333334,4.133766299999934,9112,1.0169541077690072,0.014611535916587703,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
22,20260722,RDHO,1.0997020209970465,0.7830353543303797,0.31666666666666665,3.6330353543303793,97.01150153799557,1.662038950179457,1.9852997135990305,0.29685848537549886,0.9363247624114377,0.6833333333333333,4.187277417000132,9112,1.111354653375548,0.01165263237850156,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
23,20260723,RDHO,1.219993609756027,0.7949936097560271,0.42500000000000004,4.619993609756027,103.79002620640453,1.6078225468324792,1.8851299287607026,0.29676836332927853,0.9516190081638832,0.575,4.203383054999904,9112,1.2380383028699118,0.01804469311388468,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
