run_id,seed,scenario_id,replicate_id,scenario_seed,algorithm_seed,algorithm,fitness,reported_fitness,base_fitness,search_fitness,penalty_scale,report_penalty_scale,search_penalty,report_penalty,energy_norm,delay_norm,aoi_norm,energy,delay,aoi,qoe,fairness,csr,nfe_used,max_evaluations,runtime,experiment,lambda0,alpha
9,702049432,9,1,702049432,1939979853,RDHO,1.1036739518426764,1.1036739518426764,0.7620072851760098,5.374507285176009,13.5,1.0,4.6125,0.3416666666666667,0.7328405732684982,1.2817979631075602,1.267667128679953,98.40612915390356,1.7860510610529836,2.0872572522015758,0.30249573035755,0.8723919537080086,0.6583333333333333,15011,15050,9.644351199734956,dynamic_penalty,0.5,3.0
10,3782276182,10,1,3782276182,2742404085,RDHO,1.0674147690172862,1.0674147690172862,0.7507481023506194,5.025748102350619,13.5,1.0,4.275,0.3166666666666666,0.847474145934763,1.1470323306339718,1.2154328254769702,98.27150352416264,1.6557234875984332,1.9586701653320844,0.2986129278637204,0.8674448090566188,0.6833333333333333,15011,15050,9.734538400080057,dynamic_penalty,0.5,3.0
11,3784524273,11,1,3784524273,2744652176,RDHO,0.8819600424415421,0.8819600424415421,0.6236267091082088,4.111126709108209,13.5,1.0,3.4875,0.2583333333333333,0.6955619464505074,0.9226519550180876,0.968698638140977,85.84043602271365,1.7846084024942548,2.1514345853769394,0.3291482647563658,0.922232150204738,0.7416666666666667,15011,15050,10.12472749967128,dynamic_penalty,0.5,3.0
12,3786772364,12,1,3786772364,2746900267,RDHO,0.9568941673050788,0.9568941673050788,0.6735608339717454,4.498560833971745,13.5,1.0,3.825,0.2833333333333333,0.6102143169106047,1.1645529908648224,1.0785614273452675,77.02128083786727,1.5083327902700758,1.8052642488275588,0.341763351426803,0.8917028392276862,0.7166666666666667,15011,15050,9.41009350027889,dynamic_penalty,0.5,3.0
13,3789020455,13,1,3789020455,2749148358,RDHO,1.0214260971415172,1.0214260971415172,0.7047594304748506,4.97975943047485,13.5,1.0,4.275,0.3166666666666666,0.8669920603838941,1.09175633714232,1.0620495801130785,101.43097928764723,1.711001110558588,2.023616320745192,0.3129981107704537,0.892852869936335,0.6833333333333333,15011,15050,9.685655299574137,dynamic_penalty,0.5,3.0
14,3791268546,14,1,3791268546,2751396449,RDHO,1.0188035703492706,1.0188035703492706,0.7021369036826038,4.977136903682603,13.5,1.0,4.275,0.3166666666666666,0.6226459304763858,1.165233839356444,1.174930615833852,76.11715162582493,1.823357906383268,2.132236132988136,0.3141672018085682,0.889957538027796,0.6833333333333333,15011,15050,8.567999199964106,dynamic_penalty,0.5,3.0
15,3793516637,15,1,3793516637,2753644540,RDHO,0.9500072490405076,0.9500072490405076,0.6666739157071744,4.491673915707175,13.5,1.0,3.825,0.2833333333333333,0.6660889000295553,1.0681439861185698,1.081224550878821,76.85113734331262,1.576534095816929,1.887075954784376,0.3279413785084219,0.910882331054812,0.7166666666666667,15011,15050,8.670272700022906,dynamic_penalty,0.5,3.0
16,3795764728,16,1,3795764728,2755892631,RDHO,1.0459975805914976,1.0459975805914976,0.729330913924831,5.00433091392483,13.5,1.0,4.275,0.3166666666666666,0.8486406304691176,1.110428200267826,1.1494057305094525,108.76218552514118,2.1610761158354137,2.5071515423442974,0.3111675104784969,0.8664747166719073,0.6833333333333333,15011,15050,8.313197299838066,dynamic_penalty,0.5,3.0
17,3798012819,17,1,3798012819,2758140722,RDHO,0.8422794797661889,0.8422794797661889,0.6172794797661889,3.654779479766189,13.5,1.0,3.0375,0.2249999999999999,0.723689829681258,0.9160619469540008,0.944716652315978,80.82341575177581,1.5320511271746575,1.8767107099740497,0.3386928770637059,0.9318135917054764,0.775,15011,15050,8.580237499903888,dynamic_penalty,0.5,3.0
18,3800260910,18,1,3800260910,2760388813,RDHO,1.093822616200122,1.093822616200122,0.7271559495334554,5.677155949533455,13.5,1.0,4.95,0.3666666666666667,0.6117675110469387,1.2242979895680943,1.2838759790917935,70.9944666425519,1.7501965258590535,2.0393311262290155,0.3131501549252101,0.9069661305834228,0.6333333333333333,15011,15050,8.158218899741769,dynamic_penalty,0.5,3.0
19,3802509001,19,1,3802509001,2762636904,RDHO,1.17581050311292,1.17581050311292,0.7841438364462533,6.0716438364462535,13.5,1.0,5.2875000000000005,0.3916666666666667,0.695562926462696,1.3782078651609888,1.340952575316038,87.17320996817949,1.9821399438688736,2.298237686230308,0.294027298416579,0.8864218910254488,0.6083333333333333,15011,15050,8.523819900117815,dynamic_penalty,0.5,3.0
20,4076776103,20,1,4076776103,3036904006,RDHO,0.972745524008791,0.972745524008791,0.6644121906754576,4.826912190675458,13.5,1.0,4.1625000000000005,0.3083333333333333,0.5962226855105263,1.084892295626847,1.1062098345870883,76.50791929180446,1.7007139092219925,1.9876556844108109,0.3474979857864777,0.8884901078637861,0.6916666666666667,15011,15050,8.25242630019784,dynamic_penalty,0.5,3.0
21,4079024194,21,1,4079024194,3039152097,RDHO,0.974994743474289,0.974994743474289,0.6666614101409557,4.829161410140956,13.5,1.0,4.1625000000000005,0.3083333333333333,0.7685959460795502,0.9795727087442062,1.0632437854389818,89.10215683044042,1.4218716999642746,1.7333856407575727,0.3330549859486917,0.8997955947329249,0.6916666666666667,15011,15050,8.289340499788523,dynamic_penalty,0.5,3.0
22,4081272285,22,1,4081272285,3041400188,RDHO,1.0608036297502583,1.0608036297502583,0.7108036297502583,5.435803629750258,13.5,1.0,4.725,0.35,0.542011794528086,1.245029339214981,1.2740862356328675,60.40856654173224,1.7921399132355558,2.0613133623774385,0.3262168959252919,0.9220622538258092,0.65,15011,15050,8.39889770001173,dynamic_penalty,0.5,3.0
23,4083520376,23,1,4083520376,3043648279,RDHO,0.9182265800414616,0.9182265800414616,0.6682265800414616,4.043226580041462,13.5,1.0,3.375,0.25,0.7846324174521777,1.0306982785439256,1.0075148578964714,93.6184947976102,1.5981980118368522,1.938500525777388,0.3402318229519737,0.8820721607970188,0.75,15011,15050,8.38951939996332,dynamic_penalty,0.5,3.0
24,4085768467,24,1,4085768467,3045896370,RDHO,1.0761684612069375,1.0761684612069375,0.7261684612069375,5.451168461206937,13.5,1.0,4.725,0.35,0.6525335841979031,1.160329802769378,1.2442044906885277,89.42927364427436,2.091481091862428,2.4337741581083883,0.3257396429277182,0.8526681369757224,0.65,15011,15050,8.508888899814337,dynamic_penalty,0.5,3.0
25,4088016558,25,1,4088016558,3048144461,RDHO,0.9878370927785176,0.9878370927785176,0.7045037594451843,4.529503759445184,13.5,1.0,3.825,0.2833333333333333,0.8234908743175626,1.151243266681205,1.0814127739250252,106.13111636609128,1.5173113581486188,1.7992269825967029,0.3226887223237467,0.9092669436347972,0.7166666666666667,15011,15050,8.339091300033033,dynamic_penalty,0.5,3.0
26,4090264649,26,1,4090264649,3050392552,RDHO,1.204619749034561,1.204619749034561,0.7962864157012276,6.308786415701228,13.5,1.0,5.5125,0.4083333333333333,0.8733929920782089,1.3611479601010237,1.2856962079575385,119.8693322073306,1.8510483286634236,2.149626636135284,0.2984435100605256,0.8856923648081345,0.5916666666666667,15011,15050,8.170617999974638,dynamic_penalty,0.5,3.0
27,4092512740,27,1,4092512740,3052640643,RDHO,0.9584567407220798,0.9584567407220798,0.6834567407220797,4.39595674072208,13.5,1.0,3.7125,0.275,0.7800268624696886,1.0634787016059544,1.0597474524813773,109.5774328232632,1.5679000606417994,1.8948623266767213,0.3264842550124143,0.893590082529754,0.725,15011,15050,8.310695899650455,dynamic_penalty,0.5,3.0
28,4094760831,28,1,4094760831,3054888734,RDHO,1.1558408167830545,1.1558408167830545,0.7475074834497213,6.260007483449721,13.5,1.0,5.5125,0.4083333333333333,0.6879336488492422,1.3112667848727717,1.250629057366004,81.49115568147823,1.7041568651169765,1.9634949866465936,0.308532373436262,0.901461198890864,0.5916666666666667,15011,15050,8.49977850029245,dynamic_penalty,0.5,3.0
29,4097008922,29,1,4097008922,3057136825,RDHO,0.8199236366788752,0.8199236366788752,0.5949236366788753,3.632423636678875,13.5,1.0,3.0375,0.2249999999999999,0.5301040319770113,0.9478439030906266,0.9404656140508616,62.42112580887908,1.5656237228680123,1.8908234544673583,0.3454759553776297,0.9139707501881416,0.775,15011,15050,8.066646500024945,dynamic_penalty,0.5,3.0
30,76308728,30,1,76308728,3331403927,RDHO,1.0191405303053982,1.0191405303053982,0.6941405303053982,5.081640530305398,13.5,1.0,4.387499999999999,0.3249999999999999,0.5683179230219657,1.260376366779688,1.1510204537397255,72.26574073333761,1.5184477584091771,1.8002150158787202,0.3300938162574873,0.9113769993936918,0.675,15011,15050,8.837189300451428,dynamic_penalty,0.5,3.0
1,684064704,1,1,684064704,1921995125,RDHO,1.0980286973996558,1.0980286973996558,0.7563620307329891,1.7813620307329892,3.0,1.0,1.025,0.3416666666666667,0.782509256977147,1.3168562141192983,1.2058346089834848,93.5200730934408,1.790133798249999,2.102936405301775,0.3161042777585981,0.882734569154101,0.6583333333333333,15011,15050,8.629993500187993,dynamic_penalty,1.0,1.0
2,686312795,2,1,686312795,1924243216,RDHO,0.9601197908650654,0.9601197908650654,0.6851197908650654,1.5101197908650654,3.0,1.0,0.8250000000000001,0.275,0.6194740872122539,1.1461051861616676,1.099755912144086,69.9508909266471,1.8034312897244749,2.139920757353223,0.3193164042968416,0.8793567259825186,0.725,15011,15050,8.34215909987688,dynamic_penalty,1.0,1.0
3,688560886,3,1,688560886,1926491307,RDHO,0.883464633868073,0.883464633868073,0.6167979672014062,1.4167979672014064,3.0,1.0,0.8000000000000002,0.2666666666666667,0.6702031551630984,0.909883749025026,0.9779643023761226,90.05315666771821,1.5669300054371609,1.880759087365644,0.3431137738837332,0.9201179417244146,0.7333333333333333,15011,15050,8.86863959999755,dynamic_penalty,1.0,1.0
4,690808977,4,1,690808977,1928739398,RDHO,1.1289802977284136,1.1289802977284136,0.7373136310617469,1.912313631061747,3.0,1.0,1.1750000000000005,0.3916666666666667,0.8030475147712519,1.2231536049713352,1.17483401381813,82.87266928395348,2.011872880247244,2.3637744314793747,0.3120779263337864,0.8942554323192825,0.6083333333333333,15011,15050,8.677054999861866,dynamic_penalty,1.0,1.0
5,693057068,5,1,693057068,1930987489,RDHO,0.7426286145189203,0.7426286145189203,0.5509619478522536,1.1259619478522536,3.0,1.0,0.575,0.1916666666666666,0.5773223609840212,0.7637735469267746,0.85904691760457,68.86125723424213,1.5267109056392776,1.898029055271086,0.3555892553250307,0.9324580320960886,0.8083333333333333,15011,15050,8.346113999839872,dynamic_penalty,1.0,1.0
6,695305159,6,1,695305159,1933235580,RDHO,0.8659264979928536,0.8659264979928536,0.6325931646595203,1.3325931646595202,3.0,1.0,0.6999999999999998,0.2333333333333332,0.7438008412067955,0.9194523788768784,0.9658055593434924,102.82704723074272,1.656769986103631,2.0460783020398825,0.3289531475804709,0.911270573306446,0.7666666666666667,15011,15050,8.32906570006162,dynamic_penalty,1.0,1.0
7,697553250,7,1,697553250,1935483671,RDHO,1.0512369771836831,1.0512369771836831,0.7262369771836833,1.701236977183683,3.0,1.0,0.975,0.3249999999999999,0.6650327599186119,1.2475512439465493,1.234067677186388,75.64956011994549,1.5742111561689005,1.870555192930745,0.3191035904595632,0.9107530448739106,0.675,15011,15050,8.683339400216937,dynamic_penalty,1.0,1.0
8,699801341,8,1,699801341,1937731762,RDHO,0.8099458342469866,0.8099458342469866,0.5766125009136533,1.2766125009136533,3.0,1.0,0.6999999999999998,0.2333333333333332,0.5834100441508323,0.8476536688019234,0.8819925609684021,73.384748339563,1.6155527746100282,1.9903216839387088,0.3379950096668052,0.9197872632249564,0.7666666666666667,15011,15050,8.170953699853271,dynamic_penalty,1.0,1.0
9,702049432,9,1,702049432,1939979853,RDHO,1.1004795108788186,1.1004795108788186,0.7671461775454852,1.7671461775454853,3.0,1.0,1.0,0.3333333333333333,0.7234775206748573,1.302105892607912,1.289361685459332,97.95499321843047,1.840218291071713,2.141424482220305,0.3034605550553614,0.874794131099825,0.6666666666666666,15011,15050,7.988894400186837,dynamic_penalty,1.0,1.0
10,3782276182,10,1,3782276182,2742404085,RDHO,1.0677819906083,1.0677819906083,0.7427819906082999,1.7177819906082998,3.0,1.0,0.975,0.3249999999999999,0.8063282203107647,1.146701553533722,1.2157096170477104,88.43439160702951,1.669904454096948,1.9728511318305997,0.3019744834048101,0.8712831121068506,0.675,15011,15050,8.006181900389493,dynamic_penalty,1.0,1.0
11,3784524273,11,1,3784524273,2744652176,RDHO,0.8980212252377471,0.8980212252377471,0.6230212252377471,1.4480212252377471,3.0,1.0,0.8250000000000001,0.275,0.7058490235113583,0.9163360778747032,0.962771555198352,87.25575973492238,1.7685552019073452,2.1353813847900303,0.3291765461062604,0.92226685793307,0.725,15011,15050,8.094408700242639,dynamic_penalty,1.0,1.0
12,3786772364,12,1,3786772364,2746900267,RDHO,0.9604247163920652,0.9604247163920652,0.6687580497253987,1.5437580497253984,3.0,1.0,0.8749999999999999,0.2916666666666666,0.6281645138603619,1.1428301199448485,1.0564272068877705,82.01692660703505,1.4687008390302652,1.7656322975877483,0.3414428764985485,0.8912634703931993,0.7083333333333334,15011,15050,8.021932899951935,dynamic_penalty,1.0,1.0
13,3789020455,13,1,3789020455,2749148358,RDHO,1.0204652318030676,1.0204652318030676,0.703798565136401,1.6537985651364009,3.0,1.0,0.95,0.3166666666666666,0.8527176650004072,1.09401968186943,1.0649006553135476,99.55350110913017,1.7210904709809078,2.033705681167511,0.3126719764926785,0.8920966953344575,0.6833333333333333,15011,15050,8.059145200066268,dynamic_penalty,1.0,1.0
14,3791268546,14,1,3791268546,2751396449,RDHO,1.02016354561284,1.02016354561284,0.7034968789461732,1.6534968789461733,3.0,1.0,0.95,0.3166666666666666,0.6155217797682655,1.1729155229091843,1.1810171163010816,75.75163866818156,1.822610701129648,2.131488927734516,0.3141539141370305,0.8897346447256128,0.6833333333333333,15011,15050,8.071243699640036,dynamic_penalty,1.0,1.0
15,3793516637,15,1,3793516637,2753644540,RDHO,0.9571624805663438,0.9571624805663438,0.6654958138996772,1.540495813899677,3.0,1.0,0.8749999999999999,0.2916666666666666,0.6786908686010354,1.0609233907122129,1.071267678263458,77.41618878396345,1.5685997621675511,1.8791416211349987,0.3279228811718795,0.9108765614281272,0.7083333333333334,15011,15050,8.008598600048572,dynamic_penalty,1.0,1.0
16,3795764728,16,1,3795764728,2755892631,RDHO,1.0558831172203595,1.0558831172203595,0.7308831172203596,1.7058831172203597,3.0,1.0,0.975,0.3249999999999999,0.8614720064648113,1.110626810260949,1.1482756373332106,110.04981921203036,2.1594708679975674,2.5055462945064515,0.3113815188605219,0.8669658121600641,0.675,15011,15050,8.058964500203729,dynamic_penalty,1.0,1.0
17,3798012819,17,1,3798012819,2758140722,RDHO,0.8402959071542043,0.8402959071542043,0.6152959071542043,1.2902959071542042,3.0,1.0,0.6749999999999999,0.2249999999999999,0.7143572558018387,0.913631775387806,0.9430562493808068,80.07695181612318,1.5329058106294988,1.8775653934288912,0.3384803415658204,0.9315744480357948,0.775,15011,15050,8.045897599775344,dynamic_penalty,1.0,1.0
18,3800260910,18,1,3800260910,2760388813,RDHO,1.1049476627653196,1.1049476627653196,0.7216143294319862,1.8716143294319865,3.0,1.0,1.15,0.3833333333333333,0.6396897016629269,1.192126431659115,1.2577594802635703,73.17494975077749,1.6963153063138985,1.98544990668386,0.3126132518445025,0.9062266946316336,0.6166666666666667,15011,15050,7.9991763997823,dynamic_penalty,1.0,1.0
19,3802509001,19,1,3802509001,2762636904,RDHO,1.1762207524193435,1.1762207524193435,0.7845540857526767,1.959554085752677,3.0,1.0,1.1750000000000005,0.3916666666666667,0.6982931584540977,1.3776047836923582,1.3414743536535108,86.93188279665114,1.9790514287177503,2.295149171079184,0.2941449942326913,0.8863569109672834,0.6083333333333333,15011,15050,8.111671100370586,dynamic_penalty,1.0,1.0
20,4076776103,20,1,4076776103,3036904006,RDHO,0.9726550016960668,0.9726550016960668,0.6643216683627334,1.5893216683627336,3.0,1.0,0.925,0.3083333333333333,0.6014133424742262,1.0823555467092345,1.104165166662519,77.28819101593517,1.7025503680749616,1.98949214326378,0.3476230164286739,0.8886837769604837,0.6916666666666667,15011,15050,7.878719199914485,dynamic_penalty,1.0,1.0
21,4079024194,21,1,4079024194,3039152097,RDHO,0.9782928157010464,0.9782928157010464,0.6699594823677132,1.5949594823677131,3.0,1.0,0.925,0.3083333333333333,0.721264258562259,1.0116715556708846,1.0957469413171494,84.39145751302298,1.479869312157344,1.7913832529506426,0.3345100155045239,0.9020110966182288,0.6916666666666667,15011,15050,7.830209299921989,dynamic_penalty,1.0,1.0
22,4081272285,22,1,4081272285,3041400188,RDHO,1.053335350119991,1.053335350119991,0.711668683453324,1.736668683453324,3.0,1.0,1.025,0.3416666666666667,0.5453917681767024,1.247264111971051,1.2744195332078014,60.58131880852177,1.7999382244980475,2.0691116736399304,0.3262214528438724,0.9222329679977248,0.6583333333333333,15011,15050,7.885871999897063,dynamic_penalty,1.0,1.0
23,4083520376,23,1,4083520376,3043648279,RDHO,0.9200132893525824,0.9200132893525824,0.6700132893525825,1.4200132893525823,3.0,1.0,0.75,0.25,0.789921543104368,1.03505730856967,1.010549029020981,94.34780984653972,1.609746817642413,1.950049331582948,0.3404525487965554,0.8829208280143223,0.75,15011,15050,8.167343500070274,dynamic_penalty,1.0,1.0
24,4085768467,24,1,4085768467,3045896370,RDHO,1.0772380239533867,1.0772380239533867,0.7272380239533869,1.7772380239533867,3.0,1.0,1.0499999999999998,0.35,0.6543385136992921,1.162237191966198,1.246912923870349,89.59903141018142,2.1008229392462647,2.443116005492225,0.3257964440515118,0.8527272226305139,0.65,15011,15050,7.959623600356281,dynamic_penalty,1.0,1.0
25,4088016558,25,1,4088016558,3048144461,RDHO,0.9881391727979923,0.9881391727979923,0.704805839464659,1.5548058394646591,3.0,1.0,0.85,0.2833333333333333,0.8320202468840103,1.1480746083131377,1.0794320086180758,107.64617569571033,1.5127546790424935,1.794670303490578,0.3228100464824004,0.9095691156717124,0.7166666666666667,15011,15050,7.85614199982956,dynamic_penalty,1.0,1.0
26,4090264649,26,1,4090264649,3050392552,RDHO,1.203718896367702,1.203718896367702,0.7953855630343689,2.020385563034369,3.0,1.0,1.225,0.4083333333333333,0.8637442045044803,1.3636678742305974,1.2863785820396416,119.12201083208772,1.848874291005414,2.1474525984772748,0.2984412290058537,0.8855666317294305,0.5916666666666667,15011,15050,7.87619959982112,dynamic_penalty,1.0,1.0
27,4092512740,27,1,4092512740,3052640643,RDHO,0.9585011141427384,0.9585011141427384,0.6835011141427383,1.5085011141427382,3.0,1.0,0.8250000000000001,0.275,0.7852574858976491,1.06188018462188,1.057774200838807,110.87094762307244,1.5690062706009384,1.8959685366358603,0.3266147866792228,0.8938827197325868,0.725,15011,15050,7.897007300052792,dynamic_penalty,1.0,1.0
28,4094760831,28,1,4094760831,3054888734,RDHO,1.1543484980028644,1.1543484980028644,0.746015164669531,1.971015164669531,3.0,1.0,1.225,0.4083333333333333,0.6887116236458303,1.3066353866108766,1.2457307408968583,82.57484547642885,1.6915473898290103,1.9508855113586272,0.3085784438893487,0.9011536963040384,0.5916666666666667,15011,15050,8.18236150033772,dynamic_penalty,1.0,1.0
29,4097008922,29,1,4097008922,3057136825,RDHO,0.8183586294662618,0.8183586294662618,0.5933586294662618,1.268358629466262,3.0,1.0,0.6749999999999999,0.2249999999999999,0.5538334086644602,0.9339406914424412,0.9199428371880196,62.31598662303035,1.5732028956773605,1.898402627276706,0.3434279482784451,0.911756263671064,0.775,15011,15050,8.132964000105858,dynamic_penalty,1.0,1.0
30,76308728,30,1,76308728,3331403927,RDHO,1.0193876912979811,1.0193876912979811,0.6943876912979811,1.669387691297981,3.0,1.0,0.975,0.3249999999999999,0.5650964626982888,1.2616148960266065,1.1539339162430913,72.01212807466904,1.5180283472759266,1.7997956047454693,0.3300933703960241,0.911529812641462,0.675,15011,15050,8.296301600057632,dynamic_penalty,1.0,1.0
1,684064704,1,1,684064704,1921995125,RDHO,1.09636215393266,1.09636215393266,0.7546954872659932,3.8296954872659934,9.0,1.0,3.075,0.3416666666666667,0.7925281554135479,1.3083038881900786,1.1964046256892158,94.42249694867996,1.7754426459004566,2.0882452529522326,0.3162294245814834,0.8826115530680927,0.6583333333333333,15011,15050,10.058087599929422,dynamic_penalty,1.0,2.0
2,686312795,2,1,686312795,1924243216,RDHO,0.9583954939202928,0.9583954939202928,0.6833954939202929,3.1583954939202927,9.0,1.0,2.475,0.275,0.6369931223203116,1.1352580990237715,1.0866612692352997,70.97110303607246,1.789534754782748,2.126024222411496,0.3194780108620221,0.8796197616514958,0.725,15011,15050,9.709006900433453,dynamic_penalty,1.0,2.0
3,688560886,3,1,688560886,1926491307,RDHO,0.8838746113219561,0.8838746113219561,0.6172079446552894,3.01720794465529,9.0,1.0,2.4000000000000004,0.2666666666666667,0.6738796982789305,0.9148198608281776,0.9747475116312349,90.70565319032384,1.556084159734223,1.8699132416627064,0.3436027765334417,0.9205831896146536,0.7333333333333333,15011,15050,10.192176999989895,dynamic_penalty,1.0,2.0
4,690808977,4,1,690808977,1928739398,RDHO,1.1346665800192088,1.1346665800192088,0.7346665800192087,4.334666580019209,9.0,1.0,3.6,0.4,0.8188259598997851,1.2038802252066425,1.163604493831785,84.01978243477582,2.0006779199090623,2.3525794711411927,0.312010978929764,0.8938300071226861,0.6,15011,15050,11.073080400004985,dynamic_penalty,1.0,2.0
5,693057068,5,1,693057068,1930987489,RDHO,0.7396727147479525,0.7396727147479525,0.5480060480812858,2.2730060480812857,9.0,1.0,1.725,0.1916666666666666,0.5803813364114072,0.7544800377580715,0.8478477045737431,69.30742496717218,1.5035387887438998,1.8748569383757083,0.3553906150737358,0.9317801807618026,0.8083333333333333,15011,15050,9.719144799746571,dynamic_penalty,1.0,2.0
6,695305159,6,1,695305159,1933235580,RDHO,0.8664819119595928,0.8664819119595928,0.6331485786262595,2.7331485786262597,9.0,1.0,2.1,0.2333333333333332,0.7608854319461916,0.9128743137324444,0.960966210423375,105.2725946122132,1.644646138033666,2.0339544539699177,0.3290341262380671,0.9114003750027764,0.7666666666666667,15011,15050,10.277479500044135,dynamic_penalty,1.0,2.0
7,697553250,7,1,697553250,1935483671,RDHO,1.052618083645188,1.052618083645188,0.7276180836451881,3.652618083645188,9.0,1.0,2.925,0.3249999999999999,0.6506219536121297,1.2554973512310257,1.24544835387994,74.49323364335643,1.583999816387062,1.8803438531489065,0.3190134494489275,0.9105444819801654,0.675,15011,15050,10.334791000001132,dynamic_penalty,1.0,2.0
8,699801341,8,1,699801341,1937731762,RDHO,0.8082468838052351,0.8082468838052351,0.5749135504719018,2.674913550471901,9.0,1.0,2.1,0.2333333333333332,0.5950380300587741,0.8360731585748082,0.8728983006745565,74.71388569869498,1.590781114564903,1.965550023893583,0.3378675226503768,0.9194636291818103,0.7666666666666667,15011,15050,9.516781399957836,dynamic_penalty,1.0,2.0
9,702049432,9,1,702049432,1939979853,RDHO,1.1033808421683586,1.1033808421683586,0.761714175501692,3.836714175501692,9.0,1.0,3.075,0.3416666666666667,0.7212483683528592,1.294194374403754,1.2691354333640965,96.38933800863092,1.781917974769699,2.0831241659182904,0.303674745797317,0.8740425445411603,0.6583333333333333,15011,15050,10.868846999946982,dynamic_penalty,1.0,2.0
10,3782276182,10,1,3782276182,2742404085,RDHO,1.0798330043291986,1.0798330043291986,0.7464996709958651,3.7464996709958656,9.0,1.0,3.0000000000000004,0.3333333333333333,0.8574808643206028,1.11663927465294,1.2162311722115136,92.65273664646288,1.6240305566899935,1.926977234423645,0.3014076296787093,0.8700507074911668,0.6666666666666666,15011,15050,10.065212399698794,dynamic_penalty,1.0,2.0
11,3784524273,11,1,3784524273,2744652176,RDHO,0.8888055299329386,0.8888055299329386,0.6221388632662719,3.022138863266272,9.0,1.0,2.4000000000000004,0.2666666666666667,0.7066040524290434,0.911747755919852,0.9609568618705708,87.10128370191968,1.77193756887957,2.138763751762255,0.3290705011823719,0.9221506202583348,0.7333333333333333,15011,15050,9.900875400286168,dynamic_penalty,1.0,2.0
12,3786772364,12,1,3786772364,2746900267,RDHO,0.9599722805808384,0.9599722805808384,0.6683056139141716,3.293305613914171,9.0,1.0,2.625,0.2916666666666666,0.6184358969023037,1.1444416221319762,1.0596542415458932,79.62638454749512,1.479322586389238,1.776254044946721,0.3412353898826173,0.8909920591179781,0.7083333333333334,15011,15050,8.911878100130707,dynamic_penalty,1.0,2.0
13,3789020455,13,1,3789020455,2749148358,RDHO,1.02168964836505,1.02168964836505,0.7050229816983832,3.5550229816983827,9.0,1.0,2.85,0.3166666666666666,0.8590930553546265,1.0959820622692775,1.0652199837982468,100.86530535785695,1.7170976959731958,2.029712906159799,0.3127143962090841,0.8924147346103227,0.6833333333333333,15011,15050,9.279792699962854,dynamic_penalty,1.0,2.0
14,3791268546,14,1,3791268546,2751396449,RDHO,1.018123228177255,1.018123228177255,0.7014565615105882,3.551456561510588,9.0,1.0,2.85,0.3166666666666666,0.6189682348097933,1.1644089294785025,1.1743881280947908,75.6831784862795,1.827261092511621,2.136139319116489,0.3140555263248509,0.8896550286816062,0.6833333333333333,15011,15050,11.0782814999111,dynamic_penalty,1.0,2.0
15,3793516637,15,1,3793516637,2753644540,RDHO,0.9494159664248264,0.9494159664248264,0.6660826330914932,3.216082633091493,9.0,1.0,2.55,0.2833333333333333,0.6688798034401906,1.0647950001407929,1.0785686294470764,77.07262537034786,1.574204794378629,1.8847466533460768,0.3279328768209891,0.9107963765192894,0.7166666666666667,15011,15050,11.69843850005418,dynamic_penalty,1.0,2.0
16,3795764728,16,1,3795764728,2755892631,RDHO,1.0486831441952749,1.0486831441952749,0.7320164775286083,3.582016477528608,9.0,1.0,2.85,0.3166666666666666,0.8533510361534387,1.118851735071694,1.1547150244600537,109.46031984933664,2.174824417831921,2.5208998443408053,0.3115214903355676,0.8675062818531215,0.6833333333333333,15011,15050,9.045810699928552,dynamic_penalty,1.0,2.0
17,3798012819,17,1,3798012819,2758140722,RDHO,0.8363447400998499,0.8363447400998499,0.6196780734331833,2.569678073433184,9.0,1.0,1.95,0.2166666666666666,0.729527090023244,0.9182591518694484,0.9472816040681664,81.39922827061935,1.5379051518667688,1.8825647346661607,0.3371330882998717,0.9306516463575436,0.7833333333333333,15011,15050,9.84222299978137,dynamic_penalty,1.0,2.0
18,3800260910,18,1,3800260910,2760388813,RDHO,1.1041841344786685,1.1041841344786685,0.7208508011453348,4.170850801145335,9.0,1.0,3.45,0.3833333333333333,0.6563375090547012,1.1703008763298803,1.2540081958245008,76.45958212083745,1.7222148922446336,2.0113494926145954,0.3121078690480859,0.9036785142609242,0.6166666666666667,15011,15050,8.955738099757582,dynamic_penalty,1.0,2.0
19,3802509001,19,1,3802509001,2762636904,RDHO,1.17956846342238,1.17956846342238,0.77956846342238,4.37956846342238,9.0,1.0,3.6,0.4,0.7249473136815344,1.3472606131032123,1.31632080926736,88.92028847948703,1.9615463240306743,2.277644066392108,0.2932915714253638,0.8848159783698524,0.6,15011,15050,9.482649500016125,dynamic_penalty,1.0,2.0
20,4076776103,20,1,4076776103,3036904006,RDHO,0.9768163368595372,0.9768163368595372,0.6684830035262038,3.4434830035262043,9.0,1.0,2.7750000000000004,0.3083333333333333,0.603030923180875,1.0928800410982018,1.1181390321313425,77.24103457610889,1.7313700257944795,2.018311800983298,0.3480456152162671,0.8900801749514379,0.6916666666666667,15011,15050,9.316771500278264,dynamic_penalty,1.0,2.0
