run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,runtime,nfe,pre_refinement_fitness,local_refinement_gain
22,20260722,TLBO-HHO,1.1006408871042872,0.7423075537709538,0.3583333333333333,1.1006408871042872,58.41916856750147,2.0935428994068,2.4168036628263727,0.2900518636622379,0.9345536653147678,0.6416666666666667,3.562120271999902,7551,1.1006408871042872,0.0
22,20260722,CWTSSA,1.112960378527028,0.7379603785270281,0.375,1.112960378527028,66.955089702436,2.018339956065044,2.3416007194846165,0.2883676552786348,0.929421837120804,0.625,3.650752788999853,7551,1.112960378527028,0.0
22,20260722,Greedy-ED,1.12327546357314,0.6982754635731397,0.425,1.12327546357314,94.78668020664884,1.6828718001271468,2.00613256354672,0.2939144224190993,0.9326417020536536,0.575,0.1661650329999702,361,1.12327546357314,0.0
23,20260723,RIME,1.4404525930545549,0.9571192597212216,0.4833333333333333,1.4404525930545549,92.04320655906577,2.674142087972787,2.95144946990101,0.2798421532862417,0.8886042496220493,0.5166666666666667,3.739886585999784,7551,1.4404525930545549,0.0
23,20260723,DBO,1.194839951683207,0.7865066183498736,0.4083333333333333,1.194839951683207,59.25090110485313,2.1066684884363256,2.383975870364548,0.2818327817971013,0.9514603837640748,0.5916666666666667,3.66598755699988,7551,1.194839951683207,0.0
23,20260723,TLBO-HHO,1.2130556245771325,0.779722291243799,0.4333333333333333,1.2130556245771325,66.19864029540206,2.076701516191436,2.354008898119658,0.2885949011184475,0.9507679996705364,0.5666666666666667,3.5829702860000907,7551,1.2130556245771325,0.0
23,20260723,CWTSSA,1.222848707662776,0.8061820409961091,0.4166666666666666,1.222848707662776,59.48861866674324,2.1857747829838914,2.463082164912114,0.2877918720835614,0.9530815581133796,0.5833333333333334,3.659933146999947,7551,1.222848707662776,0.0
23,20260723,Greedy-ED,1.2229808848989705,0.7229808848989703,0.5,1.2229808848989705,85.6759579748954,1.7176072879644102,1.9949146698926328,0.2926502847585382,0.9490358136121186,0.5,0.1616925539999556,361,1.2229808848989705,0.0
24,20260724,RIME,1.2384951714945436,0.8384951714945436,0.4,1.2384951714945436,90.3338377024381,2.93476024633413,3.251531699243582,0.3050808788048375,0.8503788311564343,0.6,3.7951229570001033,7551,1.2384951714945436,0.0
24,20260724,DBO,0.9066680394471178,0.6233347061137845,0.2833333333333333,0.9066680394471178,66.14366293842622,1.6633262387103611,1.9800976916198136,0.3466755280114983,0.8961040815683378,0.7166666666666667,3.703041461000112,7551,0.9066680394471178,0.0
24,20260724,TLBO-HHO,0.9766241116681872,0.6516241116681871,0.3249999999999999,0.9766241116681872,51.781018536420376,1.9269699064261427,2.243741359335595,0.3415525987341108,0.9142288160819296,0.675,3.644794306999984,7551,0.9766241116681872,0.0
24,20260724,CWTSSA,0.9218278940957556,0.6551612274290888,0.2666666666666667,0.9218278940957556,49.34003536566367,1.933523869000872,2.250295321910324,0.3441327118925262,0.9118656383929704,0.7333333333333333,3.598148873999889,7551,0.9218278940957556,0.0
24,20260724,Greedy-ED,0.9703745167231298,0.6203745167231298,0.35,0.9703745167231298,85.33183035479274,1.5433411052219856,1.8601125581314373,0.3530645315645886,0.923043934145135,0.65,0.173598308999999,361,0.9703745167231298,0.0
25,20260725,RIME,1.292312993200006,0.8923129932000061,0.4,1.292312993200006,98.58983666831878,2.4279576457161527,2.736267118318813,0.298240349897599,0.8898197486404458,0.6,3.608213964000015,7551,1.292312993200006,0.0
