run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,description,weights,w_energy,w_delay,w_aoi,w_qoe,w_fairness
9,20260709,RDHO,1.0924990788728226,0.8341657455394894,0.2583333333333333,3.159165745539489,86.91200027932219,1.911491742610329,2.2560079858533264,0.4527473366969361,0.9364670870059248,0.7416666666666667,1,0.7928330634780288,1.0,1,6.758847458000048,10232,1.1082163947848025,0.0157173159119798,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
10,20260710,RDHO,1.1848457883800525,0.8515124550467191,0.3333333333333333,3.851512455046719,92.59924746602208,1.7239424205628695,2.005879080449289,0.4250154352732298,0.8829899933319184,0.6666666666666666,1,0.8525361912149968,1.0000000000000002,1,6.961872833999962,10232,1.221987830956428,0.0371420425763755,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
11,20260711,RDHO,0.8517715886544255,0.6684382553210921,0.1833333333333333,2.3184382553210923,60.62005947765478,1.5419480819526608,1.879359001574927,0.5188618956232123,0.9187441940432548,0.8166666666666667,1,0.8707916968616434,1.0,1,6.663320791999979,10232,0.8685047122284584,0.0167331235740328,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
12,20260712,RDHO,1.4595542380517683,1.0428875713851016,0.4166666666666666,4.792887571385101,118.71627065794598,1.9509971858336628,2.2246329018242585,0.3710628918672777,0.9214296986634464,0.5833333333333334,1,0.8923059881086473,1.0000000000000002,1,6.776367832999995,10232,1.4996332760432594,0.040079037991491,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
13,20260713,RDHO,1.0851434905150752,0.8268101571817418,0.2583333333333333,3.1518101571817416,65.84742370590753,1.6100832631984716,1.924138424759436,0.4646097119972799,0.9142953384842832,0.7416666666666667,1,0.7956971060036117,1.0000000000000002,1,7.067824874999985,10232,1.2160001845439692,0.130856694028894,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
14,20260714,RDHO,1.1560599721824607,0.8643933055157942,0.2916666666666666,3.4893933055157937,122.9657520809592,1.6702596297116463,2.0086901173444613,0.444736985385512,0.9161659596260828,0.7083333333333334,1,0.8634493010956649,1.0000000000000002,1,6.794510916999968,10232,1.170429461086256,0.0143694889037953,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
15,20260715,RDHO,1.205190104929689,0.9301901049296888,0.275,3.405190104929689,91.45247261813122,1.724790292927287,1.9898879091301536,0.4185380139177531,0.9388951417802516,0.725,1,0.7939553059034815,1.0000000000000002,1,6.962144207999984,10232,1.283362019674032,0.0781719147443429,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
16,20260716,RDHO,1.1420830474189685,0.8504163807523015,0.2916666666666666,3.475416380752301,70.87313289474474,1.7461810824237518,2.02531673008324,0.4442722293459105,0.942283805506868,0.7083333333333334,1,0.7598017156652874,1.0000000000000002,1,6.823583291999967,10232,1.156719478741691,0.0146364313227227,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
17,20260717,RDHO,1.2971620157656816,0.9554953490990148,0.3416666666666667,4.030495349099015,117.08193576967652,1.931145205907106,2.2458078988715884,0.418192101049942,0.8930494031268832,0.6583333333333333,1,0.8919261626484992,1.0000000000000002,1,7.028304999999989,10232,1.3386635194466372,0.0415015036809556,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
18,20260718,RDHO,1.0207082399999077,0.7957082399999076,0.2249999999999999,2.8207082399999077,112.2137980230381,1.8637491773777255,2.215776388588768,0.4689863448284206,0.923814193349388,0.775,1,0.8099563849078889,1.0,1,6.910338083999989,10232,1.047277865573962,0.0265696255740546,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
19,20260719,RDHO,1.1295600480988752,0.8462267147655418,0.2833333333333333,3.3962267147655414,106.61894124485276,1.5606979861622543,1.8572644795719395,0.4575892854343039,0.8819890244667422,0.7166666666666667,1,0.797163818143907,1.0000000000000002,1,7.08009987500003,10232,1.1884025152569873,0.058842467158112,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
20,20260720,RDHO,1.0123235028564057,0.7789901695230723,0.2333333333333332,2.878990169523072,80.51920494237514,1.7492583382277362,2.0751952545072836,0.4848279339063758,0.8935237488662847,0.7666666666666667,1,0.8097313613330172,1.0000000000000002,1,6.875058875000036,10232,1.0267098655384042,0.0143863626819984,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
21,20260721,RDHO,1.1797374652509005,0.8880707985842335,0.2916666666666666,3.5130707985842333,108.01975757469997,1.9444926760230157,2.301003047281681,0.4252269719092155,0.9258265251026676,0.7083333333333334,1,0.8126027601334798,1.0,1,6.98847516699999,10232,1.2183677102205208,0.0386302449696205,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
22,20260722,RDHO,0.9253825099294276,0.7003825099294277,0.2249999999999999,2.725382509929428,86.84040652082552,1.528624688495254,1.8625822461459192,0.5032549493807007,0.9451570308876506,0.775,1,0.7851209042281534,1.0,1,6.874677707999979,10232,0.9522297353736202,0.0268472254441924,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
23,20260723,RDHO,0.929438155372448,0.7211048220391147,0.2083333333333333,2.5961048220391154,71.4820804227461,2.046561789167444,2.4320642013058538,0.4951958172830972,0.9537295110781054,0.7916666666666666,1,0.77000174436135,1.0,1,6.8642943340000215,10232,1.2322643311854216,0.3028261758129734,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
24,20260724,RDHO,1.1326965090985566,0.8493631757652232,0.2833333333333333,3.399363175765223,50.20395665042332,1.8149003337299152,2.0947562044402313,0.4519923448191777,0.9082639674149584,0.7166666666666667,1,0.7687869356401823,1.0,1,6.899239625000007,10232,1.2024786575830415,0.0697821484844849,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
25,20260725,RDHO,1.0677137794930425,0.7927137794930424,0.275,3.267713779493042,69.60466936599379,2.121765713324827,2.503254125152474,0.46173279196794,0.9360592575252769,0.725,1,0.812452272594504,1.0000000000000002,1,6.711991915999988,10232,1.1582079066640731,0.0904941271710306,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
26,20260726,RDHO,1.2211472307179791,0.8878138973846457,0.3333333333333333,3.887813897384646,113.91570202837076,1.906002916795203,2.2452041357473465,0.4369493708361281,0.8975556531518337,0.6666666666666666,1,0.7746502927455391,1.0000000000000002,1,6.882180375000019,10232,1.2290794084290209,0.0079321777110417,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
27,20260727,RDHO,1.0055475547109216,0.7722142213775884,0.2333333333333332,2.872214221377588,134.99255177684142,1.7920775914759168,2.1598012029805496,0.463011288536016,0.9497590207270696,0.7666666666666667,1,0.8031544046774022,1.0000000000000002,1,6.864293500000031,10232,1.0264403623019367,0.020892807591015,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
28,20260728,RDHO,1.1226041499331438,0.8392708165998105,0.2833333333333333,3.38927081659981,68.67796117733495,1.6402763771581803,1.9578048492324804,0.4494477534627362,0.9193656894132278,0.7166666666666667,1,0.8043676946163616,1.0000000000000002,1,6.800185083999963,10232,1.151438458361551,0.0288343084284068,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
29,20260729,RDHO,1.2168172978991696,0.8834839645658361,0.3333333333333333,3.883483964565837,127.8709477199208,1.7426558191114256,2.052881020833642,0.4117486612998344,0.8792681699908721,0.6666666666666666,1,0.9176519304743048,1.0,1,6.91360454200003,10232,1.4068351892129094,0.1900178913137398,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
30,20260730,RDHO,1.2444456436634703,0.9027789769968037,0.3416666666666667,3.977778976996804,101.07076327373797,2.061874504490945,2.385027531785646,0.4214012896075034,0.9388137850254632,0.6583333333333333,1,0.814022024383656,1.0000000000000002,1,7.02624954099997,10232,1.271285555760477,0.0268399120970066,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
