run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,lambda0,alpha
28,20260728,RDHO,0.9062991466366698,0.639632479970003,0.2666666666666667,1.0396324799700032,66.55091708172264,1.607263417346123,1.9247918894204232,0.453224342438056,0.921098255394704,0.7333333333333333,1,0.8529687828731606,1.0,1,6.567871250000053,10232,0.962695780297422,0.0563966336607522,dynamic_penalty,0.5,1.0
29,20260729,RDHO,1.0140929275345938,0.7140929275345937,0.3,1.1640929275345937,122.57729486319704,1.9308510332670927,2.241076234989309,0.4130801973905497,0.8839638988158918,0.7,1,0.9078703472348192,1.0000000000000002,1,6.750470625000162,10232,1.0541132715632424,0.0400203440286486,dynamic_penalty,0.5,1.0
30,20260730,RDHO,1.041697759668892,0.7166977596688918,0.3249999999999999,1.2041977596688918,135.93662810784278,1.9355735137321095,2.2587265410268116,0.4237953658405893,0.949038258468256,0.675,1,0.7925424628283572,1.0000000000000002,1,6.7969548329999725,10232,1.0649884260950462,0.0232906664261542,dynamic_penalty,0.5,1.0
1,20260701,RDHO,1.104093470464112,0.754093470464112,0.35,2.329093470464112,81.41722686019187,2.029073138238076,2.322049897631236,0.407559912799689,0.9048811268301372,0.65,1,0.8253738590603665,1.0,1,6.637462166999967,10232,1.1892451595749356,0.0851516891108237,dynamic_penalty,0.5,2.0
2,20260702,RDHO,1.0437297787516906,0.7103964454183571,0.3333333333333333,2.2103964454183576,90.49890694335288,1.9569925531858268,2.2687908041868377,0.4243957073881649,0.941547462583394,0.6666666666666666,1,0.8439370337835885,1.0000000000000002,1,6.512876209000069,10232,1.0756728675506104,0.0319430887989198,dynamic_penalty,0.5,2.0
3,20260703,RDHO,0.8740737910037916,0.6240737910037916,0.25,1.7490737910037917,61.520828482872304,1.737175761969505,2.0656974276512954,0.4706575123593315,0.9333193204850098,0.75,1,0.8229547353988318,1.0,1,6.606209499999977,10232,0.9540680271470692,0.0799942361432777,dynamic_penalty,0.5,2.0
4,20260704,RDHO,0.7697353222344658,0.5780686555677992,0.1916666666666666,1.440568655567799,90.5879158212309,1.788681638197933,2.1234008642412796,0.4786177669989664,0.9352194200344404,0.8083333333333333,1,0.861339348121006,1.0000000000000002,1,6.423245749999978,10232,0.8240086140072085,0.0542732917727426,dynamic_penalty,0.5,2.0
5,20260705,RDHO,0.93443238766008,0.6510990543267466,0.2833333333333333,1.9260990543267464,96.00396268125247,1.9848116757671317,2.32386236626917,0.4360768913348787,0.9264535398211924,0.7166666666666667,1,0.8376664199233427,1.0000000000000002,1,6.692405708000024,10232,0.9762511382065034,0.0418187505464234,dynamic_penalty,0.5,2.0
6,20260706,RDHO,0.9941215084832395,0.702454841816573,0.2916666666666666,2.014954841816573,98.82704443742637,1.774831107430924,2.093107982149645,0.4231143695267819,0.9248959231074464,0.7083333333333334,1,0.8311753115551438,1.0000000000000002,1,6.56770441599997,10232,1.0366105959789729,0.0424890874957332,dynamic_penalty,0.5,2.0
7,20260707,RDHO,1.149783087076084,0.7831164204094174,0.3666666666666667,2.4331164204094176,89.89677114312508,2.418450866211713,2.7524848058016445,0.4066292531810558,0.9133964174453976,0.6333333333333333,1,0.8207234989502652,1.0000000000000002,1,6.419903040999998,10232,1.2129687915147596,0.0631857044386754,dynamic_penalty,0.5,2.0
