run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,cpu_capacity_scale,sla_scale,server_heterogeneity_scale
16,20260716,RDHO,1.0055437409059025,0.7055437409059024,0.3,3.4055437409059026,60.13021065999705,2.013648457367567,2.292784105027055,0.4313929101480619,0.9378568870481272,0.7,1,0.8105155286106404,1.0,1,6.570357499999773,10232,1.0341481427288808,0.0286044018229782,cpu_capacity,capacity_0.8,0.8,1.0,1.0
17,20260717,RDHO,1.1508208606207928,0.7758208606207929,0.375,4.150820860620793,66.00375132532304,2.308722936971228,2.6233856299357106,0.4118222604887665,0.893332437792453,0.625,1,0.9004505787408355,1.0000000000000002,1,6.657726124999954,10232,1.216469381082271,0.0656485204614785,cpu_capacity,capacity_0.8,0.8,1.0,1.0
18,20260718,RDHO,0.8650139116625992,0.6316805783292659,0.2333333333333332,2.7316805783292657,87.27242786237557,2.0477398514834286,2.3997670626944716,0.4608482614889231,0.9219866832172045,0.7666666666666667,1,0.9163290705538016,1.0000000000000002,1,6.5355931670001155,10232,0.909872354779742,0.0448584431171427,cpu_capacity,capacity_0.8,0.8,1.0,1.0
19,20260719,RDHO,0.990928576002487,0.7075952426691536,0.2833333333333333,3.2575952426691535,90.439648978476,1.7746981283547023,2.0712646217643877,0.4570329046530279,0.883575645421032,0.7166666666666667,1,0.8825073684522939,1.0,1,6.703120042000137,10232,1.0540251230353457,0.0630965470328587,cpu_capacity,capacity_0.8,0.8,1.0,1.0
20,20260720,RDHO,0.9181654131731788,0.6348320798398456,0.2833333333333333,3.1848320798398455,76.01876728803909,1.9493195346838683,2.2752564509634157,0.4707090915643548,0.8919431173866773,0.7166666666666667,1,0.8869348791528625,1.0000000000000002,1,6.500058624999838,10232,0.9289585949213712,0.0107931817481924,cpu_capacity,capacity_0.8,0.8,1.0,1.0
21,20260721,RDHO,1.0325884157603205,0.6992550824269871,0.3333333333333333,3.6992550824269874,65.9394451037565,2.1352438024541947,2.4917541737128603,0.4224078136479565,0.927684883448364,0.6666666666666666,1,0.8452454239202581,1.0,1,6.701594957999987,10232,1.0801728660572525,0.0475844502969318,cpu_capacity,capacity_0.8,0.8,1.0,1.0
22,20260722,RDHO,0.8393508578488881,0.5726841911822214,0.2666666666666667,2.9726841911822217,51.24360487626999,1.7782767243545556,2.1122342820052213,0.493534987206507,0.9404033183588144,0.7333333333333333,1,0.8418539037973978,1.0000000000000002,1,6.569153333000031,10232,0.9195941520865412,0.0802432942376532,cpu_capacity,capacity_0.8,0.8,1.0,1.0
23,20260723,RDHO,0.8332752909011178,0.6082752909011179,0.2249999999999999,2.6332752909011177,51.56769579961441,2.4007071448679413,2.7862095570063508,0.484657038498603,0.9499753417228344,0.775,1,0.8272557555804102,1.0000000000000002,1,6.5450696249999964,10232,1.00283007401632,0.1695547831152022,cpu_capacity,capacity_0.8,0.8,1.0,1.0
24,20260724,RDHO,1.000936392728296,0.7092697260616292,0.2916666666666666,3.3342697260616285,41.73946502160058,2.0089618615411595,2.288817732251476,0.4479074073701328,0.9072868984779348,0.7083333333333334,1,0.8360317457571054,1.0000000000000002,1,6.540270832999795,10232,1.0871763001247186,0.0862399073964226,cpu_capacity,capacity_0.8,0.8,1.0,1.0
25,20260725,RDHO,0.9410711120185036,0.6744044453518367,0.2666666666666667,3.074404445351837,54.72083071474005,2.5174308853594782,2.8989192971871245,0.4507832041852572,0.9354221396169868,0.7333333333333333,1,0.8725362307186526,1.0000000000000002,1,6.414004042000215,10232,1.0711385102253166,0.1300673982068131,cpu_capacity,capacity_0.8,0.8,1.0,1.0
