experiment,run_id,scenario_seed,method,reporting_fitness,base_objective,energy,delay,aoi,qoe,fairness,soft_csr,hard_feasible,capacity_utilisation,capacity_utilisation_max,assignment_unique,runtime_s,total_nfe,population_nfe,refinement_nfe,initial_nfe,candidate_nfe,final_reporting_nfe,generation_count,final_generation_candidate_count,reassignment_count,repair_failure_count,initial_population_hash,code_commit,search_fitness_not_reported
controlled_common_pipeline,12,20260712,RDHO-common-pipeline,1.2651483309388447,0.8234816642721781,131.7272969981342,1.916045458987518,2.189681174978114,0.3709249613774778,0.9463862196485852,0.5583333333333333,1,0.9236669108612297,1.0000000000000002,1,8.437579249999999,10232,9232,1000,50,9181,1,184,31,0,0,1417834bd4051754fbe0df31b1e77f8927cd36d7a0d95ff3353bf04b53fcb86a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,12,20260712,RIME-common-pipeline,1.279136936274545,0.8458036029412117,128.56116336530545,2.0034683123659587,2.2771040283565545,0.3761314069571989,0.9490681943012936,0.5666666666666667,1,0.8713622885202256,1.0000000000000002,1,8.449933791000001,10232,9232,1000,50,9181,1,184,31,0,0,1417834bd4051754fbe0df31b1e77f8927cd36d7a0d95ff3353bf04b53fcb86a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,12,20260712,DBO-common-pipeline,1.2305252971583918,0.8388586304917249,121.52103934112674,2.0354060352938212,2.309041751284417,0.373522358715356,0.9457972795189165,0.6083333333333333,1,0.8779018226701819,1.0000000000000002,1,8.737922208,10232,9232,1000,50,9181,1,184,31,0,0,1417834bd4051754fbe0df31b1e77f8927cd36d7a0d95ff3353bf04b53fcb86a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,13,20260713,RDHO-common-pipeline,0.9251553767683653,0.666822043435032,58.5516150682595,1.7662241090743556,2.0802792706353204,0.468805023932123,0.9180631871991144,0.7416666666666667,1,0.7694799275681432,1.0000000000000002,1,8.906062208000002,10232,9232,1000,50,9181,1,184,31,0,0,c22ca0d64cff36e4e04d6cd7a679da3aa13e7590bb929cb67220067c21505cd0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,13,20260713,RIME-common-pipeline,0.9524079711821251,0.6607413045154584,68.85780767595618,1.6082970661393916,1.922352227700356,0.46467911746587237,0.9206659385049225,0.7083333333333334,1,0.7824633907169075,1.0,1,8.854135417,10232,9232,1000,50,9181,1,184,31,0,0,c22ca0d64cff36e4e04d6cd7a679da3aa13e7590bb929cb67220067c21505cd0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,13,20260713,DBO-common-pipeline,0.9104258008501174,0.6520924675167841,63.09786820379621,1.758956773850226,2.0730119354111904,0.46229267898963805,0.9179029253827575,0.7416666666666667,1,0.7220871797550567,1.0,1,8.742511833,10232,9232,1000,50,9181,1,184,31,0,0,c22ca0d64cff36e4e04d6cd7a679da3aa13e7590bb929cb67220067c21505cd0,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,14,20260714,RDHO-common-pipeline,0.9714284082649483,0.6547617415982816,116.45648506619642,1.6000924717058844,1.9385229593386992,0.4423107223605397,0.9108959588143317,0.6833333333333333,1,0.8876344813752308,1.0000000000000002,1,9.211890875,10232,9232,1000,50,9181,1,184,31,0,0,ee4cfc7c053e603547848f0f5539aef16b56907dd520e124b7cdee7a6dde9bb5,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,14,20260714,RIME-common-pipeline,0.9782645468652496,0.6699312135319162,124.39102008970175,1.6000997837604447,1.9385302713932595,0.44450197419827603,0.9169407615804871,0.6916666666666667,1,0.8380816288682139,1.0000000000000002,1,8.953145542,10232,9232,1000,50,9181,1,184,31,0,0,ee4cfc7c053e603547848f0f5539aef16b56907dd520e124b7cdee7a6dde9bb5,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,14,20260714,DBO-common-pipeline,0.9669543799262579,0.6669543799262578,109.15612840844818,1.6773514757815682,2.0157819634143834,0.4478579352734031,0.9162852287677199,0.7,1,0.8046911568815924,1.0000000000000002,1,8.779517333000001,10232,9232,1000,50,9181,1,184,31,0,0,ee4cfc7c053e603547848f0f5539aef16b56907dd520e124b7cdee7a6dde9bb5,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,15,20260715,RDHO-common-pipeline,1.0276840682007422,0.7443507348674089,87.75271432307343,1.670692048095449,1.9357896642983163,0.419386714926171,0.9388147792924441,0.7166666666666667,1,0.7891392121898108,1.0000000000000002,1,8.340646249999999,10232,9232,1000,50,9181,1,184,31,0,0,20e54501048758ef1530f5fcb3bccfef5ddd5ce67a0e9bcdbd8cd0283e2665ba,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
