experiment,run_id,scenario_seed,method,reporting_fitness,base_objective,energy,delay,aoi,qoe,fairness,soft_csr,hard_feasible,capacity_utilisation,capacity_utilisation_max,assignment_unique,runtime_s,total_nfe,population_nfe,refinement_nfe,initial_nfe,candidate_nfe,final_reporting_nfe,generation_count,final_generation_candidate_count,reassignment_count,repair_failure_count,initial_population_hash,code_commit,search_fitness_not_reported
controlled_population_stage,18,20260718,RIME-population-controlled,1.6296937828303064,1.1630271161636396,145.90434034122922,4.87577976778487,5.227806978995912,0.3559580767078256,0.8464230749911049,0.5333333333333333,1,0.7901726890688526,1.0,1,3.090647375,3801,3801,0,50,3750,1,75,50,0,0,388f4144e8ae02424cbbd03cbde63d2270623707018a4a726b9aed3b005277ce,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,18,20260718,DBO-population-controlled,1.1515489433100103,0.818215609976677,122.39609898287148,3.0365519353295305,3.388579146540573,0.44122780441724807,0.9307981076227844,0.6666666666666666,1,0.6882905502102271,1.0000000000000002,1,2.998712541,3801,3801,0,50,3750,1,75,50,0,0,388f4144e8ae02424cbbd03cbde63d2270623707018a4a726b9aed3b005277ce,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,19,20260719,RDHO-population-controlled,1.4092560765820763,0.9925894099154096,92.20047539152402,3.1122034509183276,3.408769944328013,0.3991975175460874,0.8908206680736428,0.5833333333333334,1,0.8213028302509194,1.0000000000000002,1,3.1122602500000003,3801,3801,0,50,3750,1,75,50,0,0,8b44508df483f609e739f9282a87d5849d60bf796ed39acac15ebae4b234679f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,19,20260719,RIME-population-controlled,1.4442987730112167,0.97763210634455,109.16093072832237,3.3769613847659743,3.6735278781756593,0.37302405279222967,0.8523215806319994,0.5333333333333333,1,0.7238905782704954,1.0000000000000002,1,3.1112587499999997,3801,3801,0,50,3750,1,75,50,0,0,8b44508df483f609e739f9282a87d5849d60bf796ed39acac15ebae4b234679f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,19,20260719,DBO-population-controlled,1.1599477375027396,0.8182810708360728,84.00528911458147,2.3111814034334963,2.6077478968431818,0.42699885603058163,0.893623244232077,0.6583333333333333,1,0.6925990021303332,1.0,1,3.007934042,3801,3801,0,50,3750,1,75,50,0,0,8b44508df483f609e739f9282a87d5849d60bf796ed39acac15ebae4b234679f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,20,20260720,RDHO-population-controlled,1.1809761976678466,0.7893095310011798,99.88585437367499,2.3585033906323556,2.684440306911903,0.44217481530874786,0.894641122651357,0.6083333333333333,1,0.887821420856615,1.0000000000000002,1,3.025225166,3801,3801,0,50,3750,1,75,50,0,0,d856381a4c60ca8561e5d36a56404f74cc45268692cc9aae2ac033e1e9612bef,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,20,20260720,RIME-population-controlled,1.4755083830805702,0.9921750497472369,121.06995876138781,3.6392443469963354,3.9651812632758827,0.39893730447180464,0.7985941629838563,0.5166666666666667,1,0.777819101424042,1.0000000000000002,1,3.070416625,3801,3801,0,50,3750,1,75,50,0,0,d856381a4c60ca8561e5d36a56404f74cc45268692cc9aae2ac033e1e9612bef,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,20,20260720,DBO-population-controlled,1.128364345719038,0.7616976790523713,80.39792543768996,2.4588991648200915,2.784836081099639,0.4384830774705235,0.8608781782549964,0.6333333333333333,1,0.588875474204789,1.0000000000000002,1,2.9975112090000002,3801,3801,0,50,3750,1,75,50,0,0,d856381a4c60ca8561e5d36a56404f74cc45268692cc9aae2ac033e1e9612bef,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,21,20260721,RDHO-population-controlled,1.4829207266716287,1.016254060004962,99.47757215656887,3.1656114211689936,3.522121792427659,0.3865252485356995,0.9105472037292144,0.5333333333333333,1,0.6382119437309692,1.0000000000000002,1,3.105534333,3801,3801,0,50,3750,1,75,50,0,0,6ad0484e979b708cc9441611781ccc1e3277bd1759dcecbd20685e74fdfc3e8a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,21,20260721,RIME-population-controlled,1.7568327493902482,1.2318327493902481,136.5753007265743,5.6621937954029145,6.01870416666158,0.3168891657408227,0.8569611561976177,0.475,1,0.7374638309261057,1.0,1,3.11519325,3801,3801,0,50,3750,1,75,50,0,0,6ad0484e979b708cc9441611781ccc1e3277bd1759dcecbd20685e74fdfc3e8a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,21,20260721,DBO-population-controlled,1.276164221196194,0.8761642211961941,76.1017077342917,3.1770700999071173,3.533580471165783,0.3830062841674818,0.9042343777248765,0.6,1,0.6213563260898834,1.0,1,2.9905795410000002,3801,3801,0,50,3750,1,75,50,0,0,6ad0484e979b708cc9441611781ccc1e3277bd1759dcecbd20685e74fdfc3e8a,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,22,20260722,RDHO-population-controlled,1.2756427307760259,0.8173093974426924,80.07950977874367,2.935350635621472,3.269308193272137,0.42833343861088813,0.9428522301439124,0.5416666666666666,1,0.723987563646285,1.0000000000000002,1,3.106222416,3801,3801,0,50,3750,1,75,50,0,0,44e695e9fdea930c21db66ac5abb4658a16f7df1ff6bf2738980ded5baa0485b,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,22,20260722,RIME-population-controlled,1.6429319020818962,1.1512652354152295,151.36275906064085,5.300057799662893,5.63401535731356,0.3676118444681869,0.9050486740547228,0.5083333333333333,1,0.7242167626890059,1.0000000000000002,1,3.27311575,3801,3801,0,50,3750,1,75,50,0,0,44e695e9fdea930c21db66ac5abb4658a16f7df1ff6bf2738980ded5baa0485b,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,22,20260722,DBO-population-controlled,1.0855572317454012,0.7438905650787344,89.5491968980899,2.3991018825426913,2.733059440193356,0.46222514934455733,0.9318930819768675,0.6583333333333333,1,0.6982070527955591,1.0,1,3.019050416,3801,3801,0,50,3750,1,75,50,0,0,44e695e9fdea930c21db66ac5abb4658a16f7df1ff6bf2738980ded5baa0485b,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,23,20260723,RDHO-population-controlled,1.159614298384781,0.8179476317181144,112.30462442384697,3.0970119544098202,3.482514366548229,0.44878872289378124,0.8908548046791306,0.6583333333333333,1,0.8386552685001365,1.0,1,3.0815792500000003,3801,3801,0,50,3750,1,75,50,0,0,a14406338ceab213f4f1500fd575202f7a4a19179fcbf4a088cb9602c8197c56,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,23,20260723,RIME-population-controlled,1.6305290615047783,1.1638623948381117,129.61779385789066,5.284098085431531,5.669600497569941,0.3741590186564079,0.8471382302801851,0.5333333333333333,1,0.6953358457621348,1.0000000000000002,1,3.08627625,3801,3801,0,50,3750,1,75,50,0,0,a14406338ceab213f4f1500fd575202f7a4a19179fcbf4a088cb9602c8197c56,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,23,20260723,DBO-population-controlled,1.0997025332838137,0.7747025332838138,82.69540282689081,2.5740778448502715,2.9595802569886813,0.4652746177341317,0.954851858956455,0.675,1,0.70069955857405,1.0,1,2.934746542,3801,3801,0,50,3750,1,75,50,0,0,a14406338ceab213f4f1500fd575202f7a4a19179fcbf4a088cb9602c8197c56,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,24,20260724,RDHO-population-controlled,1.2726019889399245,0.8476019889399244,109.24188070064679,2.1781357635591707,2.457991634269487,0.42105534459170574,0.9253390192076634,0.575,1,0.8716238555489096,1.0000000000000002,1,3.0772898339999997,3801,3801,0,50,3750,1,75,50,0,0,2346191b9f6af31c1f88fc616943992b1d893128d9f70c7bf5a73c02cd5f6666,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,24,20260724,RIME-population-controlled,1.5123132838913813,1.0206466172247146,107.94972394332173,3.5228089376864604,3.802664808396776,0.3832703247817003,0.8708075626604699,0.5083333333333333,1,0.8697071694526206,1.0000000000000002,1,3.0976156660000003,3801,3801,0,50,3750,1,75,50,0,0,2346191b9f6af31c1f88fc616943992b1d893128d9f70c7bf5a73c02cd5f6666,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,24,20260724,DBO-population-controlled,1.2544613436151262,0.8794613436151263,83.76160931599814,2.3405681126108426,2.6204239833211593,0.4248841734104115,0.9061881654992766,0.625,1,0.7406757833011358,1.0000000000000002,1,3.195562209,3801,3801,0,50,3750,1,75,50,0,0,2346191b9f6af31c1f88fc616943992b1d893128d9f70c7bf5a73c02cd5f6666,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,25,20260725,RDHO-population-controlled,1.363406754729902,0.9217400880632354,105.14761937386757,3.266235202315655,3.6477236141433025,0.40944063529822483,0.8837518717580373,0.5583333333333333,1,0.9249450718961466,1.0000000000000002,1,3.211326542,3801,3801,0,50,3750,1,75,50,0,0,4e9579ff994c2b641cd71cd4ef20fed10e642ecabb7cea4f638f5c46169e190f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,25,20260725,RIME-population-controlled,1.9968227950114836,1.405156128344817,130.95870321587932,6.744456093604867,7.125944505432514,0.30745663853428856,0.7263296538526489,0.4083333333333333,1,0.714920154528341,1.0000000000000002,1,3.1477271250000003,3801,3801,0,50,3750,1,75,50,0,0,4e9579ff994c2b641cd71cd4ef20fed10e642ecabb7cea4f638f5c46169e190f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,25,20260725,DBO-population-controlled,1.22068512267719,0.84568512267719,65.46235524193895,3.7149509098798106,4.096439321707457,0.4127473360523948,0.9104976931292296,0.625,1,0.572195450934978,1.0000000000000002,1,3.015162417,3801,3801,0,50,3750,1,75,50,0,0,4e9579ff994c2b641cd71cd4ef20fed10e642ecabb7cea4f638f5c46169e190f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,26,20260726,RDHO-population-controlled,1.43538159438105,0.93538159438105,101.84464065167285,2.8746031218861736,3.213804340838317,0.3926186709263927,0.8799021852870079,0.5,1,0.7668710422800761,1.0000000000000002,1,3.1944254159999996,3801,3801,0,50,3750,1,75,50,0,0,cf260019baaf52cd2a485b6c9029394c40de3457840c3421fd4b7607aec99cc4,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,26,20260726,RIME-population-controlled,1.765876881673253,1.1992102150065864,127.73596275192679,4.560357642203337,4.89955886115548,0.3343502067947382,0.7893704441160894,0.43333333333333335,1,0.8944463490892891,1.0000000000000002,1,3.062532833,3801,3801,0,50,3750,1,75,50,0,0,cf260019baaf52cd2a485b6c9029394c40de3457840c3421fd4b7607aec99cc4,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,26,20260726,DBO-population-controlled,1.3460127586938944,0.9210127586938944,76.5837321596808,3.0384063912691297,3.3776076102212733,0.3974335677797911,0.8594930079587844,0.575,1,0.5640582917753898,1.0,1,3.0908833749999998,3801,3801,0,50,3750,1,75,50,0,0,cf260019baaf52cd2a485b6c9029394c40de3457840c3421fd4b7607aec99cc4,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,27,20260727,RDHO-population-controlled,1.5492107059771199,1.0575440393104532,139.34515420724034,4.521250565391172,4.888974176895806,0.38215513073839824,0.9141681415558626,0.5083333333333333,1,0.6853048876920952,1.0000000000000002,1,3.24454325,3801,3801,0,50,3750,1,75,50,0,0,119f6c0f77739a0e5b19a4436c38e285cd27e070395f754a5a59e3b26795e978,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,27,20260727,RIME-population-controlled,1.700383006295997,1.225383006295997,194.3488515750294,4.668221540992462,5.035945152497095,0.3427682183544647,0.860899059122461,0.525,1,0.8169858453358382,1.0,1,3.242147375,3801,3801,0,50,3750,1,75,50,0,0,119f6c0f77739a0e5b19a4436c38e285cd27e070395f754a5a59e3b26795e978,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,27,20260727,DBO-population-controlled,1.2051023449653064,0.8134356782986397,142.90253396297896,2.3801867602713807,2.747910371776013,0.4069972521889701,0.9301527958453892,0.6083333333333333,1,0.6664940111316465,1.0000000000000002,1,3.13149525,3801,3801,0,50,3750,1,75,50,0,0,119f6c0f77739a0e5b19a4436c38e285cd27e070395f754a5a59e3b26795e978,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,28,20260728,RDHO-population-controlled,1.468023495351464,0.993023495351464,89.56958627543816,3.203004655709104,3.520533127783404,0.3659773753538365,0.8898750865447164,0.525,1,0.5978193819004937,1.0000000000000002,1,3.235003209,3801,3801,0,50,3750,1,75,50,0,0,9357409004deeb24ea1615a94a4d6c648ca4b247595f00c195feed662e44061c,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,28,20260728,RIME-population-controlled,1.520486191257538,1.0871528579242047,65.96501213865837,3.8391582238577797,4.156686695932079,0.37505997376988826,0.8698550973242161,0.5666666666666667,1,0.6124509536743457,1.0,1,3.29673825,3801,3801,0,50,3750,1,75,50,0,0,9357409004deeb24ea1615a94a4d6c648ca4b247595f00c195feed662e44061c,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,28,20260728,DBO-population-controlled,1.1743619657582491,0.8160286324249159,60.99197292120563,2.204941591912614,2.5224700639869138,0.420425778001053,0.9268795752760339,0.6416666666666667,1,0.6161033874947621,1.0000000000000002,1,3.1999942089999998,3801,3801,0,50,3750,1,75,50,0,0,9357409004deeb24ea1615a94a4d6c648ca4b247595f00c195feed662e44061c,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,29,20260729,RDHO-population-controlled,1.6319444107324073,1.1152777440657407,107.44704948572618,3.7775419420515406,4.087767143773756,0.36354617296406455,0.8003518576620509,0.48333333333333334,1,0.8652870296551414,1.0,1,3.332296083,3801,3801,0,50,3750,1,75,50,0,0,4d83e2cdc01417f808df1b6167795531404e2de11255c4620251a4e5210fb6c7,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,29,20260729,RIME-population-controlled,1.9584104037467478,1.366743737080081,124.66345357416532,5.701803269899784,6.012028471622001,0.3114339394417105,0.8344417085708711,0.4083333333333333,1,0.7215181620717861,1.0000000000000002,1,3.4904398339999996,3801,3801,0,50,3750,1,75,50,0,0,4d83e2cdc01417f808df1b6167795531404e2de11255c4620251a4e5210fb6c7,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,29,20260729,DBO-population-controlled,1.3015042322541481,0.8515042322541482,105.00076327496495,2.470945242390735,2.7811704441129512,0.3718483198342154,0.8709726719467945,0.55,1,0.6472514858839803,1.0000000000000002,1,3.24984175,3801,3801,0,50,3750,1,75,50,0,0,4d83e2cdc01417f808df1b6167795531404e2de11255c4620251a4e5210fb6c7,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,30,20260730,RDHO-population-controlled,1.4374487710781836,0.9874487710781836,211.80790258056493,3.226519013450948,3.5496720407456506,0.38693626160647493,0.9379567003894487,0.55,1,0.800932337192555,1.0,1,3.436841708,3801,3801,0,50,3750,1,75,50,0,0,2b06f3cc8ad40c76e2bca1b34087c2458b14660bdf39e6b40239ebaa782739c2,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,30,20260730,RIME-population-controlled,1.5237116689955796,1.082045002328913,100.75538591336306,3.7517393105056684,4.07489233780037,0.3629508235398069,0.8809926718382276,0.5583333333333333,1,0.811937789521787,1.0000000000000002,1,3.482661542,3801,3801,0,50,3750,1,75,50,0,0,2b06f3cc8ad40c76e2bca1b34087c2458b14660bdf39e6b40239ebaa782739c2,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,30,20260730,DBO-population-controlled,1.3126107813975176,0.8459441147308511,92.4059500337979,3.0382941139326283,3.3614471412273303,0.3924173771958669,0.9356111942773457,0.5333333333333333,1,0.7023632889599438,1.0000000000000002,1,3.224781458,3801,3801,0,50,3750,1,75,50,0,0,2b06f3cc8ad40c76e2bca1b34087c2458b14660bdf39e6b40239ebaa782739c2,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
